121320,89,93,2B,2B,1,1872,1889
121340,74,93,2B,2B,12,1708,1889
121360,48,53,2A,2A,21,1603,1616
121360,206,235,5A,Teachers,8,1637,1668
121360,74,87,2B,2B,8,1708,1861
121360,76,92,2B,2B,1,1713,1887
121360,80,87,2B,2B,1,1739,1861
121380,165,181,4B,4B,5,1632,1885
121380,76,87,2B,2B,8,1713,1861
121380,110,111,3A,3A,1,1800,1801
121400,196,201,5A,5A,5,1483,1502
121400,124,111,3B,3A,4,1560,1801
121400,74,82,2B,2B,12,1708,1749
121400,104,112,3A,3A,17,1741,1809
121400,82,92,2B,2B,17,1749,1887
121420,123,108,3B,3A,17,1558,1782
121420,127,114,3B,3A,6,1567,1822
121420,100,110,3A,3A,20,1722,1800
121420,111,112,3A,3A,2,1801,1809
121420,88,93,2B,2B,1,1863,1889
121440,126,97,3B,3A,1,1564,1714
121440,127,137,3B,3B,2,1567,1712
121440,127,97,3B,3A,4,1567,1714
121460,120,127,3B,3B,5,1551,1567
121460,124,114,3B,3A,1,1560,1822
121460,114,118,3A,3A,25,1822,1859
121480,153,234,4A,Teachers,4,1545,1653
121480,120,118,3B,3A,7,1551,1859
121480,130,111,3B,3A,2,1574,1801
121480,136,107,3B,3A,1,1707,1780
121480,137,118,3B,3A,5,1712,1859
121480,76,84,2B,2B,8,1713,1854
121480,141,114,3B,3A,7,1744,1822
121500,120,123,3B,3B,11,1551,1558
121500,123,141,3B,3B,12,1558,1744
121500,123,114,3B,3A,10,1558,1822
121500,48,56,2A,2A,6,1603,1628
121500,135,117,3B,3A,4,1700,1843
121500,139,115,3B,3A,3,1731,1833
121500,109,110,3A,3A,10,1795,1800
121520,187,192,5A,5A,21,1452,1461
121520,124,118,3B,3A,1,1560,1859
121520,125,113,3B,3A,1,1562,1820
121520,128,115,3B,3A,1,1570,1833
121520,130,138,3B,3B,64,1574,1727
121520,53,65,2A,2A,4,1616,1911
121520,55,65,2A,2A,59,1625,1911
121520,136,108,3B,3A,21,1707,1782
121520,98,115,3A,3A,10,1719,1833
121540,123,124,3B,3B,12,1558,1560
121540,123,133,3B,3B,8,1558,1594
121540,35,44,1B,1B,35,1682,1779
121540,136,113,3B,3A,25,1707,1820
121540,102,108,3A,3A,8,1737,1782
121540,104,116,3A,3A,14,1741,1838
121540,84,94,2B,2B,6,1854,1890
121560,127,133,3B,3B,6,1567,1594
121560,131,103,3B,3A,1,1579,1738
121560,30,44,1B,1B,26,1673,1779
121560,81,94,2B,2B,7,1743,1890
121560,237,44,Teachers,1B,6,1745,1779
121560,109,116,3A,3A,36,1795,1838
121560,112,116,3A,3A,17,1809,1838
121560,112,119,3A,3A,28,1809,1909
121560,90,91,2B,2B,6,1877,1883
121580,120,128,3B,3B,57,1551,1570
121580,120,107,3B,3A,44,1551,1780
121580,121,111,3B,3A,6,1552,1801
121580,123,128,3B,3B,11,1558,1570
121580,123,97,3B,3A,1,1558,1714
121580,124,99,3B,3A,1,1560,1720
121580,127,115,3B,3A,1,1567,1833
121580,128,137,3B,3B,41,1570,1712
121580,128,118,3B,3A,4,1570,1859
121580,132,105,3B,3A,1,1580,1748
121580,60,65,2A,2A,8,1648,1911
121580,72,82,2B,2B,18,1704,1749
121580,72,94,2B,2B,16,1704,1890
121580,137,138,3B,3B,16,1712,1727
121580,97,138,3A,3B,1,1714,1727
121580,139,111,3B,3A,2,1731,1801
121580,81,91,2B,2B,7,1743,1883
121580,82,94,2B,2B,22,1749,1890
121580,69,70,2A,2A,8,1919,1922
121600,121,99,3B,3A,11,1552,1720
121600,123,139,3B,3B,45,1558,1731
121600,56,60,2A,2A,14,1628,1648
121600,58,70,2A,2A,6,1643,1922
121600,98,111,3A,3A,38,1719,1801
121600,101,138,3A,3B,1,1723,1727
121600,139,114,3B,3A,9,1731,1822
121600,81,82,2B,2B,3,1743,1749
121600,107,114,3A,3A,18,1780,1822
121620,190,195,5A,5A,32,1458,1479
121620,121,123,3B,3B,24,1552,1558
121620,121,127,3B,3B,2,1552,1567
121620,123,99,3B,3A,7,1558,1720
121620,124,135,3B,3B,63,1560,1700
121620,238,115,Teachers,3A,36,1746,1833
121620,82,89,2B,2B,14,1749,1872
121620,108,109,3A,3A,9,1782,1795
121620,114,117,3A,3A,58,1822,1843
121640,126,128,3B,3B,46,1564,1570
121640,131,132,3B,3B,22,1579,1580
121640,53,66,2A,2A,8,1616,1913
121640,136,109,3B,3A,23,1707,1795
121640,104,119,3A,3A,20,1741,1909
121640,84,93,2B,2B,15,1854,1889
121660,193,235,5A,Teachers,33,1468,1668
121660,199,205,5A,5A,60,1498,1522
121660,120,139,3B,3B,4,1551,1731
121660,128,107,3B,3A,3,1570,1780
121660,134,104,3B,3A,2,1685,1741
121660,104,109,3A,3A,17,1741,1795
121660,109,113,3A,3A,13,1795,1820
121680,191,206,5A,5A,3,1459,1637
121680,127,131,3B,3B,13,1567,1579
121680,127,132,3B,3B,8,1567,1580
121680,99,105,3A,3A,66,1720,1748
121680,138,114,3B,3A,4,1727,1822
121680,138,117,3B,3A,2,1727,1843
121700,187,190,5A,5A,201,1452,1458
121700,187,206,5A,5A,6,1452,1637
121700,145,234,4A,Teachers,4,1519,1653
121700,128,141,3B,3B,22,1570,1744
121700,133,117,3B,3A,4,1594,1843
121700,234,235,Teachers,Teachers,4,1653,1668
121700,135,101,3B,3A,1,1700,1723
121700,77,94,2B,2B,8,1715,1890
121700,109,119,3A,3A,25,1795,1909
121700,65,68,2A,2A,17,1911,1917
121720,128,117,3B,3A,3,1570,1843
121720,130,104,3B,3A,2,1574,1741
121720,141,106,3B,3A,6,1744,1763
121720,88,94,2B,2B,3,1863,1890
121740,190,198,5A,5A,31,1458,1495
121740,123,105,3B,3A,13,1558,1748
121740,130,103,3B,3A,5,1574,1738
121740,60,70,2A,2A,13,1648,1922
121740,74,77,2B,2B,6,1708,1715
121740,139,118,3B,3A,2,1731,1859
121740,85,91,2B,2B,23,1855,1883
121760,187,191,5A,5A,14,1452,1459
121760,191,199,5A,5A,59,1459,1498
121760,120,106,3B,3A,11,1551,1763
121760,128,114,3B,3A,2,1570,1822
121760,138,106,3B,3A,1,1727,1763
121760,238,119,Teachers,3A,4,1746,1909
121780,77,89,2B,2B,18,1715,1872
121780,78,80,2B,2B,1,1718,1739
121780,78,88,2B,2B,6,1718,1863
121780,138,118,3B,3A,3,1727,1859
121780,82,87,2B,2B,12,1749,1861
121780,84,86,2B,2B,1,1854,1858
121780,87,90,2B,2B,3,1861,1877
121800,127,134,3B,3B,2,1567,1685
121800,236,115,Teachers,3A,3,1709,1833
121800,77,86,2B,2B,1,1715,1858
121800,104,113,3A,3A,3,1741,1820
121800,87,94,2B,2B,21,1861,1890
121800,87,96,2B,2B,8,1861,1898
121800,91,96,2B,2B,1,1883,1898
121820,191,195,5A,5A,15,1459,1479
121820,194,195,5A,5A,23,1477,1479
121820,198,206,5A,5A,17,1495,1637
121820,120,138,3B,3B,7,1551,1727
121820,72,74,2B,2B,10,1704,1708
121820,106,114,3A,3A,14,1763,1822
121820,89,91,2B,2B,5,1872,1883
121840,230,240,5B,Teachers,8,1592,1824
121840,134,111,3B,3A,5,1685,1801
121840,86,90,2B,2B,4,1858,1877
121840,91,93,2B,2B,2,1883,1889
121860,215,240,5B,Teachers,3,1435,1824
121860,121,134,3B,3B,62,1552,1685
121860,131,114,3B,3A,9,1579,1822
121860,139,106,3B,3A,7,1731,1763
121860,139,107,3B,3A,3,1731,1780
121880,187,194,5A,5A,84,1452,1477
121880,128,110,3B,3A,1,1570,1800
121880,131,97,3B,3A,3,1579,1714
121880,165,176,4B,4B,13,1632,1847
121880,97,139,3A,3B,3,1714,1731
121880,97,117,3A,3A,3,1714,1843
121880,105,111,3A,3A,17,1748,1801
121880,85,92,2B,2B,6,1855,1887
121900,195,196,5A,5A,5,1479,1483
121900,123,132,3B,3B,10,1558,1580
121900,126,139,3B,3B,12,1564,1731
121900,128,100,3B,3A,1,1570,1722
121900,133,114,3B,3A,3,1594,1822
121900,28,45,1B,1B,7,1666,1908
121900,97,106,3A,3A,9,1714,1763
121900,141,107,3B,3A,10,1744,1780
121900,238,118,Teachers,3A,18,1746,1859
121900,110,118,3A,3A,55,1800,1859
121920,125,138,3B,3B,15,1562,1727
121920,133,137,3B,3B,13,1594,1712
121920,54,56,2A,2A,9,1617,1628
121920,55,58,2A,2A,9,1625,1643
121920,77,81,2B,2B,17,1715,1743
121920,107,118,3A,3A,11,1780,1859
121940,194,203,5A,5A,7,1477,1516
121940,125,139,3B,3B,18,1562,1731
121940,74,79,2B,2B,24,1708,1732
121940,74,88,2B,2B,16,1708,1863
121960,195,235,5A,Teachers,7,1479,1668
121960,120,238,3B,Teachers,1,1551,1746
121960,128,102,3B,3A,2,1570,1737
121960,131,135,3B,3B,50,1579,1700
121960,97,102,3A,3A,6,1714,1737
121960,102,141,3A,3B,6,1737,1744
121960,141,118,3B,3A,1,1744,1859
121960,110,115,3A,3A,15,1800,1833
121960,113,116,3A,3A,21,1820,1838
121980,194,235,5A,Teachers,11,1477,1668
121980,120,236,3B,Teachers,4,1551,1709
121980,125,110,3B,3A,4,1562,1800
121980,134,98,3B,3A,4,1685,1719
121980,136,112,3B,3A,2,1707,1809
121980,141,117,3B,3A,2,1744,1843
122000,190,205,5A,5A,12,1458,1522
122000,123,129,3B,3B,13,1558,1572
122000,129,131,3B,3B,5,1572,1579
122000,134,105,3B,3A,4,1685,1748
122020,194,205,5A,5A,18,1477,1522
122020,196,199,5A,5A,18,1483,1498
122020,103,112,3A,3A,5,1738,1809
122040,137,139,3B,3B,6,1712,1731
122040,62,65,2A,2A,126,1902,1911
122060,188,196,5A,5A,3,1453,1483
122060,189,235,5A,Teachers,12,1457,1668
122060,193,203,5A,5A,30,1468,1516
122060,124,134,3B,3B,19,1560,1685
122060,127,102,3B,3A,3,1567,1737
122060,59,62,2A,2A,37,1647,1902
122080,192,235,5A,Teachers,18,1461,1668
122080,193,207,5A,5A,11,1468,1751
122080,138,109,3B,3A,4,1727,1795
122100,192,193,5A,5A,6,1461,1468
122100,120,73,3B,2B,1,1551,1706
122100,120,83,3B,2B,47,1551,1851
122100,59,241,2A,Teachers,29,1647,1852
122100,71,86,2B,2B,6,1702,1858
122100,75,88,2B,2B,4,1710,1863
122100,77,93,2B,2B,22,1715,1889
122100,98,82,3A,2B,3,1719,1749
122100,98,87,3A,2B,2,1719,1861
122100,81,88,2B,2B,2,1743,1863
122100,83,91,2B,2B,3,1851,1883
122100,86,87,2B,2B,35,1858,1861
122120,143,147,4A,4A,8,1503,1525
122120,26,33,1B,1B,14,1664,1680
122120,72,92,2B,2B,143,1704,1887
122120,79,91,2B,2B,10,1732,1883
122120,102,111,3A,3A,2,1737,1801
122120,105,114,3A,3A,70,1748,1822
122120,86,94,2B,2B,17,1858,1890
122140,187,203,5A,5A,3,1452,1516
122140,122,91,3B,2B,1,1555,1883
122140,130,99,3B,3A,3,1574,1720
122140,50,64,2A,2A,18,1606,1907
122140,134,96,3B,2B,1,1685,1898
122140,71,102,2B,3A,1,1702,1737
122140,74,100,2B,3A,1,1708,1722
122140,137,96,3B,2B,1,1712,1898
122140,138,96,3B,2B,1,1727,1898
122160,125,112,3B,3A,1,1562,1809
122160,127,117,3B,3A,3,1567,1843
122160,127,90,3B,2B,1,1567,1877
122160,131,98,3B,3A,6,1579,1719
122160,131,105,3B,3A,6,1579,1748
122160,59,64,2A,2A,30,1647,1907
122160,27,36,1B,1B,17,1665,1684
122160,134,137,3B,3B,16,1685,1712
122160,81,95,2B,2B,23,1743,1897
122180,123,117,3B,3A,10,1558,1843
122180,129,111,3B,3A,3,1572,1801
122180,71,72,2B,2B,26,1702,1704
122180,73,95,2B,2B,8,1706,1897
122180,108,114,3A,3A,11,1782,1822
122180,112,96,3A,2B,2,1809,1898
122180,96,119,2B,3A,1,1898,1909
122200,144,149,4A,4A,11,1504,1532
122200,148,158,4A,4A,26,1528,1705
122200,136,98,3B,3A,1,1707,1719
122200,141,84,3B,2B,1,1744,1854
122220,128,99,3B,3A,1,1570,1720
122220,130,116,3B,3A,2,1574,1838
122220,53,61,2A,2A,7,1616,1649
122220,134,89,3B,2B,1,1685,1872
122220,74,104,2B,3A,5,1708,1741
122220,97,107,3A,3A,23,1714,1780
122220,88,96,2B,2B,2,1863,1898
122220,92,94,2B,2B,26,1887,1890
122240,142,149,4A,4A,25,1500,1532
122240,148,161,4A,4A,4,1528,1815
122240,120,113,3B,3A,14,1551,1820
122240,120,96,3B,2B,2,1551,1898
122240,121,128,3B,3B,30,1552,1570
122240,123,91,3B,2B,1,1558,1883
122240,136,96,3B,2B,1,1707,1898
122240,77,79,2B,2B,1,1715,1732
122260,199,204,5A,5A,48,1498,1520
122260,120,109,3B,3A,42,1551,1795
122260,122,238,3B,Teachers,1,1555,1746
122260,123,102,3B,3A,2,1558,1737
122260,128,138,3B,3B,19,1570,1727
122260,53,58,2A,2A,7,1616,1643
122260,236,103,Teachers,3A,2,1709,1738
122260,100,238,3A,Teachers,25,1722,1746
122260,103,238,3A,Teachers,17,1738,1746
122280,142,145,4A,4A,3,1500,1519
122280,123,106,3B,3A,3,1558,1763
122280,127,139,3B,3B,2,1567,1731
122280,128,130,3B,3B,29,1570,1574
122280,129,98,3B,3A,5,1572,1719
122280,129,105,3B,3A,3,1572,1748
122280,130,131,3B,3B,40,1574,1579
122280,131,112,3B,3A,2,1579,1809
122280,52,65,2A,2A,64,1613,1911
122280,136,100,3B,3A,1,1707,1722
122280,136,114,3B,3A,2,1707,1822
122280,76,86,2B,2B,9,1713,1858
122280,79,85,2B,2B,27,1732,1855
122280,102,106,3A,3A,11,1737,1763
122280,103,115,3A,3A,36,1738,1833
122280,93,96,2B,2B,17,1889,1898
122300,188,191,5A,5A,7,1453,1459
122300,120,108,3B,3A,32,1551,1782
122300,127,106,3B,3A,4,1567,1763
122300,131,106,3B,3A,8,1579,1763
122300,233,236,Teachers,Teachers,9,1650,1709
122300,105,84,3A,2B,1,1748,1854
122300,83,89,2B,2B,15,1851,1872
122300,95,96,2B,2B,3,1897,1898
122320,188,235,5A,Teachers,31,1453,1668
122320,145,157,4A,4A,4,1519,1618
122320,126,131,3B,3B,17,1564,1579
122320,24,30,1B,1B,42,1661,1673
122320,73,93,2B,2B,3,1706,1889
122320,73,96,2B,2B,10,1706,1898
122320,136,80,3B,2B,1,1707,1739
122320,98,84,3A,2B,1,1719,1854
122320,111,84,3A,2B,1,1801,1854
122320,112,86,3A,2B,1,1809,1858
122340,188,203,5A,5A,5,1453,1516
122340,200,201,5A,5A,102,1501,1502
122340,122,124,3B,3B,16,1555,1560
122340,122,128,3B,3B,20,1555,1570
122340,125,109,3B,3A,1,1562,1795
122340,128,109,3B,3A,1,1570,1795
122340,74,95,2B,2B,1,1708,1897
122340,78,86,2B,2B,17,1718,1858
122340,81,96,2B,2B,22,1743,1898
122340,86,95,2B,2B,1,1858,1897
122360,194,196,5A,5A,1,1477,1483
122360,120,90,3B,2B,1,1551,1877
122360,121,137,3B,3B,19,1552,1712
122360,121,138,3B,3B,3,1552,1727
122360,125,90,3B,2B,1,1562,1877
122360,130,100,3B,3A,1,1574,1722
122360,136,74,3B,2B,3,1707,1708
122360,136,91,3B,2B,2,1707,1883
122360,113,91,3A,2B,2,1820,1883
122380,122,134,3B,3B,94,1555,1685
122380,132,84,3B,2B,1,1580,1854
122380,135,84,3B,2B,2,1700,1854
122400,128,134,3B,3B,14,1570,1685
122400,129,72,3B,2B,4,1572,1704
122400,129,84,3B,2B,2,1572,1854
122400,132,135,3B,3B,27,1580,1700
122400,48,62,2A,2A,27,1603,1902
122400,24,28,1B,1B,33,1661,1666
122400,74,119,2B,3A,3,1708,1909
122420,190,199,5A,5A,23,1458,1498
122420,122,86,3B,2B,1,1555,1858
122420,124,100,3B,3A,2,1560,1722
122420,49,58,2A,2A,6,1604,1643
122420,136,97,3B,3A,1,1707,1714
122420,74,116,2B,3A,3,1708,1838
122420,137,86,3B,2B,1,1712,1858
122420,79,104,2B,3A,1,1732,1741
122420,174,176,4B,4B,11,1835,1847
122420,89,92,2B,2B,6,1872,1887
122440,192,206,5A,5A,8,1461,1637
122440,201,206,5A,5A,74,1502,1637
122440,58,65,2A,2A,10,1643,1911
122440,72,84,2B,2B,6,1704,1854
122440,73,89,2B,2B,16,1706,1872
122440,136,85,3B,2B,2,1707,1855
122440,236,79,Teachers,2B,1,1709,1732
122440,76,80,2B,2B,20,1713,1739
122440,76,118,2B,3A,1,1713,1859
122460,53,59,2A,2A,12,1616,1647
122460,76,141,2B,3B,1,1713,1744
122480,131,111,3B,3A,1,1579,1801
122480,24,45,1B,1B,7,1661,1908
122480,74,109,2B,3A,6,1708,1795
122480,74,113,2B,3A,1,1708,1820
122480,10,13,1A,1A,6,1770,1775
122500,120,74,3B,2B,6,1551,1708
122500,134,76,3B,2B,1,1685,1713
122500,136,87,3B,2B,1,1707,1861
122500,76,99,2B,3A,2,1713,1720
122500,138,104,3B,3A,1,1727,1741
122500,79,112,2B,3A,1,1732,1809
122520,127,96,3B,2B,2,1567,1898
122520,134,100,3B,3A,1,1685,1722
122520,105,106,3A,3A,4,1748,1763
122540,186,206,5A,5A,104,1451,1637
122540,226,240,5B,Teachers,9,1489,1824
122540,120,112,3B,3A,2,1551,1809
122540,131,72,3B,2B,5,1579,1704
122540,76,98,2B,3A,1,1713,1719
122540,98,86,3A,2B,2,1719,1858
122540,87,95,2B,2B,7,1861,1897
122560,195,200,5A,5A,9,1479,1501
122560,224,240,5B,Teachers,2,1482,1824
122560,126,102,3B,3A,1,1564,1737
122580,125,128,3B,3B,15,1562,1570
122580,131,71,3B,2B,1,1579,1702
122580,131,86,3B,2B,3,1579,1858
122580,133,106,3B,3A,2,1594,1763
122580,72,86,2B,2B,10,1704,1858
122600,211,216,5B,5B,12,1429,1437
122600,211,227,5B,5B,35,1429,1563
122600,131,117,3B,3A,29,1579,1843
122600,56,66,2A,2A,6,1628,1913
122600,82,86,2B,2B,92,1749,1858
122620,186,235,5A,Teachers,14,1451,1668
122620,120,110,3B,3A,1,1551,1800
122620,122,116,3B,3A,1,1555,1838
122620,124,71,3B,2B,1,1560,1702
122620,124,82,3B,2B,1,1560,1749
122620,131,139,3B,3B,13,1579,1731
122620,81,116,2B,3A,1,1743,1838
122620,141,96,3B,2B,1,1744,1898
122620,170,172,4B,4B,2,1818,1821
122640,56,70,2A,2A,16,1628,1922
122640,72,102,2B,3A,1,1704,1737
122640,74,75,2B,2B,13,1708,1710
122660,188,207,5A,5A,31,1453,1751
122660,128,84,3B,2B,1,1570,1854
122660,233,238,Teachers,Teachers,1,1650,1746
122660,136,106,3B,3A,1,1707,1763
122660,138,108,3B,3A,1,1727,1782
122660,139,104,3B,3A,2,1731,1741
122660,83,86,2B,2B,5,1851,1858
122680,133,87,3B,2B,1,1594,1861
122680,78,141,2B,3B,1,1718,1744
122680,138,105,3B,3A,1,1727,1748
122680,103,106,3A,3A,2,1738,1763
122680,104,115,3A,3A,2,1741,1833
122680,141,87,3B,2B,1,1744,1861
122680,106,115,3A,3A,62,1763,1833
122680,110,117,3A,3A,5,1800,1843
122680,113,88,3A,2B,1,1820,1863
122700,199,207,5A,5A,6,1498,1751
122700,123,98,3B,3A,13,1558,1719
122700,130,97,3B,3A,1,1574,1714
122700,98,107,3A,3A,23,1719,1780
122700,101,102,3A,3A,4,1723,1737
122700,105,107,3A,3A,4,1748,1780
122700,106,116,3A,3A,25,1763,1838
122700,115,116,3A,3A,23,1833,1838
122700,115,84,3A,2B,1,1833,1854
122720,187,188,5A,5A,5,1452,1453
122720,223,227,5B,5B,21,1480,1563
122720,122,236,3B,Teachers,5,1555,1709
122720,132,83,3B,2B,1,1580,1851
122720,97,99,3A,3A,3,1714,1720
122720,99,109,3A,3A,7,1720,1795
122720,112,114,3A,3A,2,1809,1822
122720,112,117,3A,3A,4,1809,1843
122740,126,132,3B,3B,26,1564,1580
122740,72,93,2B,2B,22,1704,1889
122740,75,91,2B,2B,5,1710,1883
122740,168,175,4B,4B,14,1805,1836
122760,192,195,5A,5A,11,1461,1479
122760,192,198,5A,5A,28,1461,1495
122760,120,130,3B,3B,2,1551,1574
122780,204,207,5A,5A,7,1520,1751
122780,72,83,2B,2B,14,1704,1851
122780,100,116,3A,3A,15,1722,1838
122780,101,118,3A,3A,9,1723,1859
122780,8,9,1A,1A,14,1767,1768
122780,114,119,3A,3A,9,1822,1909
122800,204,235,5A,Teachers,13,1520,1668
122820,98,110,3A,3A,13,1719,1800
122840,54,70,2A,2A,27,1617,1922
122840,71,80,2B,2B,7,1702,1739
122840,97,100,3A,3A,4,1714,1722
122840,105,119,3A,3A,2,1748,1909
122860,195,204,5A,5A,9,1479,1520
122860,125,132,3B,3B,17,1562,1580
122860,99,113,3A,3A,6,1720,1820
122860,100,114,3A,3A,6,1722,1822
122860,105,108,3A,3A,40,1748,1782
122860,105,113,3A,3A,22,1748,1820
122860,111,116,3A,3A,11,1801,1838
122860,83,93,2B,2B,14,1851,1889
122880,72,80,2B,2B,7,1704,1739
122880,100,101,3A,3A,2,1722,1723
122900,54,59,2A,2A,53,1617,1647
122900,106,111,3A,3A,6,1763,1801
122920,98,238,3A,Teachers,20,1719,1746
122920,103,105,3A,3A,4,1738,1748
122920,82,83,2B,2B,7,1749,1851
122940,84,89,2B,2B,1,1854,1872
122960,189,194,5A,5A,8,1457,1477
122960,191,192,5A,5A,2,1459,1461
122960,59,66,2A,2A,15,1647,1913
122960,136,141,3B,3B,9,1707,1744
122960,99,104,3A,3A,2,1720,1741
122960,100,104,3A,3A,4,1722,1741
122960,106,118,3A,3A,26,1763,1859
122960,84,87,2B,2B,5,1854,1861
122980,199,201,5A,5A,5,1498,1502
122980,201,235,5A,Teachers,7,1502,1668
122980,136,236,3B,Teachers,8,1707,1709
122980,102,115,3A,3A,6,1737,1833
122980,237,117,Teachers,3A,1,1745,1843
122980,238,107,Teachers,3A,10,1746,1780
122980,106,109,3A,3A,30,1763,1795
123000,189,203,5A,5A,14,1457,1516
123000,120,135,3B,3B,5,1551,1700
123000,130,132,3B,3B,6,1574,1580
123000,130,141,3B,3B,42,1574,1744
123000,24,31,1B,1B,9,1661,1674
123000,24,46,1B,1B,5,1661,1912
123000,30,34,1B,1B,5,1673,1681
123000,31,38,1B,1B,3,1674,1688
123000,31,46,1B,1B,6,1674,1912
123000,33,34,1B,1B,8,1680,1681
123000,98,106,3A,3A,7,1719,1763
123000,239,17,Teachers,1A,3,1753,1789
123000,111,115,3A,3A,6,1801,1833
123000,113,117,3A,3A,6,1820,1843
123020,188,195,5A,5A,4,1453,1479
123020,190,204,5A,5A,15,1458,1520
123020,193,205,5A,5A,16,1468,1522
123020,122,126,3B,3B,9,1555,1564
123020,80,84,2B,2B,4,1739,1854
123040,198,207,5A,5A,16,1495,1751
123040,147,160,4A,4A,18,1525,1797
123040,36,45,1B,1B,15,1684,1908
123060,121,139,3B,3B,14,1552,1731
123060,134,139,3B,3B,24,1685,1731
123060,74,94,2B,2B,19,1708,1890
123080,129,141,3B,3B,7,1572,1744
123080,50,57,2A,2A,10,1606,1641
123080,135,141,3B,3B,7,1700,1744
123080,139,116,3B,3A,1,1731,1838
123080,239,19,Teachers,1A,8,1753,1792
123080,83,84,2B,2B,12,1851,1854
123100,188,192,5A,5A,40,1453,1461
123100,192,201,5A,5A,11,1461,1502
123100,120,134,3B,3B,9,1551,1685
123100,75,94,2B,2B,24,1710,1890
123100,101,139,3A,3B,1,1723,1731
123120,186,195,5A,5A,5,1451,1479
123120,187,195,5A,5A,15,1452,1479
123120,187,207,5A,5A,18,1452,1751
123120,122,98,3B,3A,3,1555,1719
123120,122,101,3B,3A,1,1555,1723
123120,124,238,3B,Teachers,1,1560,1746
123120,60,68,2A,2A,1,1648,1917
123120,102,109,3A,3A,8,1737,1795
123120,83,95,2B,2B,6,1851,1897
123140,188,201,5A,5A,6,1453,1502
123140,194,198,5A,5A,10,1477,1495
123140,122,107,3B,3A,1,1555,1780
123140,77,85,2B,2B,3,1715,1855
123140,138,103,3B,3A,1,1727,1738
123160,143,149,4A,4A,10,1503,1532
123160,146,159,4A,4A,2,1524,1730
123160,123,135,3B,3B,19,1558,1700
123160,37,44,1B,1B,15,1687,1779
123160,238,116,Teachers,3A,61,1746,1838
123180,193,199,5A,5A,13,1468,1498
123180,198,201,5A,5A,8,1495,1502
123180,124,104,3B,3A,1,1560,1741
123180,24,34,1B,1B,7,1661,1681
123180,36,39,1B,1B,10,1684,1695
123180,72,78,2B,2B,7,1704,1718
123180,139,238,3B,Teachers,1,1731,1746
123200,186,203,5A,5A,4,1451,1516
123200,220,240,5B,Teachers,5,1465,1824
123200,124,98,3B,3A,2,1560,1719
123200,59,70,2A,2A,28,1647,1922
123200,100,112,3A,3A,5,1722,1809
123200,80,95,2B,2B,4,1739,1897
123220,142,144,4A,4A,4,1500,1504
123220,205,235,5A,Teachers,8,1522,1668
123220,150,160,4A,4A,4,1533,1797
123220,50,59,2A,2A,21,1606,1647
123220,24,47,1B,1B,1,1661,1920
123220,27,34,1B,1B,25,1665,1681
123220,30,36,1B,1B,6,1673,1684
123220,30,38,1B,1B,17,1673,1688
123220,41,44,1B,1B,10,1697,1779
123220,1,239,1A,Teachers,5,1752,1753
123240,187,200,5A,5A,10,1452,1501
123240,193,197,5A,5A,25,1468,1493
123240,157,158,4A,4A,1,1618,1705
123240,157,160,4A,4A,4,1618,1797
123240,31,39,1B,1B,50,1674,1695
123260,234,160,Teachers,4A,2,1653,1797
123260,23,27,1B,1B,6,1656,1665
123260,26,43,1B,1B,76,1664,1765
123260,27,40,1B,1B,7,1665,1696
123260,28,37,1B,1B,4,1666,1687
123260,28,42,1B,1B,42,1666,1698
123260,30,33,1B,1B,17,1673,1680
123260,34,36,1B,1B,3,1681,1684
123260,37,42,1B,1B,4,1687,1698
123260,76,81,2B,2B,6,1713,1743
123260,77,95,2B,2B,1,1715,1897
123260,99,117,3A,3A,7,1720,1843
123280,24,40,1B,1B,60,1661,1696
123280,33,44,1B,1B,38,1680,1779
123280,72,88,2B,2B,5,1704,1863
123280,72,91,2B,2B,8,1704,1883
123300,55,68,2A,2A,24,1625,1917
123300,34,42,1B,1B,29,1681,1698
123300,71,78,2B,2B,3,1702,1718
123300,75,83,2B,2B,14,1710,1851
123300,79,84,2B,2B,1,1732,1854
123300,79,87,2B,2B,5,1732,1861
123300,86,88,2B,2B,2,1858,1863
123320,156,157,4A,4A,2,1549,1618
123320,131,137,3B,3B,14,1579,1712
123320,56,63,2A,2A,15,1628,1906
123320,23,24,1B,1B,5,1656,1661
123320,24,27,1B,1B,5,1661,1665
123320,25,32,1B,1B,18,1663,1675
123320,25,37,1B,1B,36,1663,1687
123320,25,39,1B,1B,64,1663,1695
123320,28,31,1B,1B,6,1666,1674
123320,28,41,1B,1B,33,1666,1697
123320,31,37,1B,1B,15,1674,1687
123320,39,44,1B,1B,7,1695,1779
123320,71,77,2B,2B,1,1702,1715
123320,76,91,2B,2B,8,1713,1883
123340,213,226,5B,5B,16,1431,1489
123340,148,160,4A,4A,3,1528,1797
123340,50,68,2A,2A,12,1606,1917
123340,50,69,2A,2A,15,1606,1919
123340,24,42,1B,1B,15,1661,1698
123340,26,37,1B,1B,15,1664,1687
123360,120,121,3B,3B,11,1551,1552
123360,130,236,3B,Teachers,13,1574,1709
123360,23,30,1B,1B,47,1656,1673
123360,23,38,1B,1B,5,1656,1688
123360,98,104,3A,3A,4,1719,1741
123400,26,31,1B,1B,7,1664,1674
123400,32,47,1B,1B,10,1675,1920
123420,196,206,5A,5A,5,1483,1637
123420,126,130,3B,3B,3,1564,1574
123420,134,141,3B,3B,17,1685,1744
